iter,param,Coef,modelType,DV,SurveyLabel,qGroup
1109,OwnDayCaseUnit,-0.5065424386873945,nbinom,Serious Infection,Own day case unit,Timely access to services
1110,OwnDayCaseUnit,-0.3515592332720039,nbinom,Serious Infection,Own day case unit,Timely access to services
1111,OwnDayCaseUnit,-0.07112222146399269,nbinom,Serious Infection,Own day case unit,Timely access to services
1112,OwnDayCaseUnit,-0.20524944127035472,nbinom,Serious Infection,Own day case unit,Timely access to services
1113,OwnDayCaseUnit,0.129397164458568,nbinom,Serious Infection,Own day case unit,Timely access to services
1114,OwnDayCaseUnit,0.42504505374161183,nbinom,Serious Infection,Own day case unit,Timely access to services
1115,OwnDayCaseUnit,0.3347478895801478,nbinom,Serious Infection,Own day case unit,Timely access to services
1116,OwnDayCaseUnit,0.4937706179256287,nbinom,Serious Infection,Own day case unit,Timely access to services
1117,OwnDayCaseUnit,0.33538924531261016,nbinom,Serious Infection,Own day case unit,Timely access to services
1118,OwnDayCaseUnit,-0.41229722988523526,nbinom,Serious Infection,Own day case unit,Timely access to services
1119,OwnDayCaseUnit,-0.3233328539020564,nbinom,Serious Infection,Own day case unit,Timely access to services
1120,OwnDayCaseUnit,-0.5050178988014619,nbinom,Serious Infection,Own day case unit,Timely access to services
1121,OwnDayCaseUnit,-0.5634417016404049,nbinom,Serious Infection,Own day case unit,Timely access to services
1122,OwnDayCaseUnit,-0.30469130439219083,nbinom,Serious Infection,Own day case unit,Timely access to services
1123,OwnDayCaseUnit,-0.26573924947603045,nbinom,Serious Infection,Own day case unit,Timely access to services
1124,OwnDayCaseUnit,-0.1061502739186536,nbinom,Serious Infection,Own day case unit,Timely access to services
1125,OwnDayCaseUnit,-0.17585871063451608,nbinom,Serious Infection,Own day case unit,Timely access to services
1126,OwnDayCaseUnit,-0.7234494460658515,nbinom,Serious Infection,Own day case unit,Timely access to services
1127,OwnDayCaseUnit,-0.1216101454181167,nbinom,Serious Infection,Own day case unit,Timely access to services
1128,OwnDayCaseUnit,-0.5760618265283296,nbinom,Serious Infection,Own day case unit,Timely access to services
1129,OwnDayCaseUnit,-0.35545829741026014,nbinom,Serious Infection,Own day case unit,Timely access to services
1130,OwnDayCaseUnit,-0.4353331787943674,nbinom,Serious Infection,Own day case unit,Timely access to services
1131,OwnDayCaseUnit,-0.5377490501266287,nbinom,Serious Infection,Own day case unit,Timely access to services
1132,OwnDayCaseUnit,-0.3082889908894497,nbinom,Serious Infection,Own day case unit,Timely access to services
1133,OwnDayCaseUnit,0.5900922166215846,nbinom,Serious Infection,Own day case unit,Timely access to services
1134,OwnDayCaseUnit,0.2800715307729524,nbinom,Serious Infection,Own day case unit,Timely access to services
1135,OwnDayCaseUnit,0.4336868787243849,nbinom,Serious Infection,Own day case unit,Timely access to services
1136,OwnDayCaseUnit,-0.7065619286134303,nbinom,Serious Infection,Own day case unit,Timely access to services
1137,OwnDayCaseUnit,-0.27837762260582033,nbinom,Serious Infection,Own day case unit,Timely access to services
1138,OwnDayCaseUnit,-0.6821352853150904,nbinom,Serious Infection,Own day case unit,Timely access to services
1139,OwnDayCaseUnit,-0.2847870560156509,nbinom,Serious Infection,Own day case unit,Timely access to services
1140,OwnDayCaseUnit,0.24282621205035104,nbinom,Serious Infection,Own day case unit,Timely access to services
1141,OwnDayCaseUnit,-0.09016711424429012,nbinom,Serious Infection,Own day case unit,Timely access to services
1142,OwnDayCaseUnit,-0.17354705102862894,nbinom,Serious Infection,Own day case unit,Timely access to services
1143,OwnDayCaseUnit,0.04975458216944743,nbinom,Serious Infection,Own day case unit,Timely access to services
1144,OwnDayCaseUnit,-0.16320064672164647,nbinom,Serious Infection,Own day case unit,Timely access to services
1145,OwnDayCaseUnit,0.13229810298611458,nbinom,Serious Infection,Own day case unit,Timely access to services
1146,OwnDayCaseUnit,-0.1461407634097725,nbinom,Serious Infection,Own day case unit,Timely access to services
1147,OwnDayCaseUnit,-0.14492079420853224,nbinom,Serious Infection,Own day case unit,Timely access to services
1148,OwnDayCaseUnit,-0.22064911106254573,nbinom,Serious Infection,Own day case unit,Timely access to services
1149,OwnDayCaseUnit,0.1009874111186746,nbinom,Serious Infection,Own day case unit,Timely access to services
1150,OwnDayCaseUnit,0.11469543054722887,nbinom,Serious Infection,Own day case unit,Timely access to services
1151,OwnDayCaseUnit,0.07067014619698277,nbinom,Serious Infection,Own day case unit,Timely access to services
1152,OwnDayCaseUnit,-0.3932126623938064,nbinom,Serious Infection,Own day case unit,Timely access to services
1153,OwnDayCaseUnit,-0.16512573255407004,nbinom,Serious Infection,Own day case unit,Timely access to services
1154,OwnDayCaseUnit,-0.3442878548766201,nbinom,Serious Infection,Own day case unit,Timely access to services
1155,OwnDayCaseUnit,0.1479310254186267,nbinom,Serious Infection,Own day case unit,Timely access to services
1156,OwnDayCaseUnit,0.18785312723917905,nbinom,Serious Infection,Own day case unit,Timely access to services
1157,OwnDayCaseUnit,0.11395265605105204,nbinom,Serious Infection,Own day case unit,Timely access to services
1158,OwnDayCaseUnit,0.08298611172819423,nbinom,Serious Infection,Own day case unit,Timely access to services
1159,OwnDayCaseUnit,0.13103810328745558,nbinom,Serious Infection,Own day case unit,Timely access to services
1160,OwnDayCaseUnit,-0.4287015582128325,nbinom,Serious Infection,Own day case unit,Timely access to services
1161,OwnDayCaseUnit,-0.23712730796987888,nbinom,Serious Infection,Own day case unit,Timely access to services
1162,OwnDayCaseUnit,0.00439892117139952,nbinom,Serious Infection,Own day case unit,Timely access to services
1163,OwnDayCaseUnit,-0.1099110533542352,nbinom,Serious Infection,Own day case unit,Timely access to services
1164,OwnDayCaseUnit,-0.4920726560771264,nbinom,Serious Infection,Own day case unit,Timely access to services
1165,OwnDayCaseUnit,-0.09882539811328728,nbinom,Serious Infection,Own day case unit,Timely access to services
1166,OwnDayCaseUnit,0.00629618711248568,nbinom,Serious Infection,Own day case unit,Timely access to services
1167,OwnDayCaseUnit,0.1699213715269489,nbinom,Serious Infection,Own day case unit,Timely access to services
1168,OwnDayCaseUnit,-0.44719696497224126,nbinom,Serious Infection,Own day case unit,Timely access to services
1169,OwnDayCaseUnit,-0.5321621896128541,nbinom,Serious Infection,Own day case unit,Timely access to services
1170,OwnDayCaseUnit,-0.3007619679194614,nbinom,Serious Infection,Own day case unit,Timely access to services
1171,OwnDayCaseUnit,-0.16438433469066627,nbinom,Serious Infection,Own day case unit,Timely access to services
1172,OwnDayCaseUnit,0.14803001364192123,nbinom,Serious Infection,Own day case unit,Timely access to services
1173,OwnDayCaseUnit,0.1857909295180896,nbinom,Serious Infection,Own day case unit,Timely access to services
1174,OwnDayCaseUnit,0.6873446060407696,nbinom,Serious Infection,Own day case unit,Timely access to services
1175,OwnDayCaseUnit,0.29858554974584384,nbinom,Serious Infection,Own day case unit,Timely access to services
1176,OwnDayCaseUnit,0.3839620342736824,nbinom,Serious Infection,Own day case unit,Timely access to services
1177,OwnDayCaseUnit,-0.04515640505507645,nbinom,Serious Infection,Own day case unit,Timely access to services
1178,OwnDayCaseUnit,0.00370999978336214,nbinom,Serious Infection,Own day case unit,Timely access to services
1179,OwnDayCaseUnit,0.07685150424744763,nbinom,Serious Infection,Own day case unit,Timely access to services
1180,OwnDayCaseUnit,-0.0967027074837344,nbinom,Serious Infection,Own day case unit,Timely access to services
1181,OwnDayCaseUnit,0.39424028404489775,nbinom,Serious Infection,Own day case unit,Timely access to services
1182,OwnDayCaseUnit,0.3584930608167974,nbinom,Serious Infection,Own day case unit,Timely access to services
1183,OwnDayCaseUnit,0.5995373988539391,nbinom,Serious Infection,Own day case unit,Timely access to services
1184,OwnDayCaseUnit,0.6362541194981951,nbinom,Serious Infection,Own day case unit,Timely access to services
1185,OwnDayCaseUnit,0.9534197194628344,nbinom,Serious Infection,Own day case unit,Timely access to services
1186,OwnDayCaseUnit,1.148464805585457,nbinom,Serious Infection,Own day case unit,Timely access to services
1187,OwnDayCaseUnit,-0.27933052869876196,nbinom,Serious Infection,Own day case unit,Timely access to services
1188,OwnDayCaseUnit,-0.2531556889169915,nbinom,Serious Infection,Own day case unit,Timely access to services
1189,OwnDayCaseUnit,-0.5489864715802244,nbinom,Serious Infection,Own day case unit,Timely access to services
1190,OwnDayCaseUnit,0.3582037118929754,nbinom,Serious Infection,Own day case unit,Timely access to services
1191,OwnDayCaseUnit,0.4536357701489688,nbinom,Serious Infection,Own day case unit,Timely access to services
1192,OwnDayCaseUnit,0.0957284581714084,nbinom,Serious Infection,Own day case unit,Timely access to services
1193,OwnDayCaseUnit,0.16990990040283185,nbinom,Serious Infection,Own day case unit,Timely access to services
1194,OwnDayCaseUnit,0.558979113245513,nbinom,Serious Infection,Own day case unit,Timely access to services
1195,OwnDayCaseUnit,0.30106592556219425,nbinom,Serious Infection,Own day case unit,Timely access to services
1196,OwnDayCaseUnit,0.4566312710581262,nbinom,Serious Infection,Own day case unit,Timely access to services
1197,OwnDayCaseUnit,0.6024732565860834,nbinom,Serious Infection,Own day case unit,Timely access to services
1198,OwnDayCaseUnit,0.2211740373537563,nbinom,Serious Infection,Own day case unit,Timely access to services
1199,OwnDayCaseUnit,0.04540997845694577,nbinom,Serious Infection,Own day case unit,Timely access to services
1200,OwnDayCaseUnit,0.4129024586747894,nbinom,Serious Infection,Own day case unit,Timely access to services
1201,OwnDayCaseUnit,0.11543494092960606,nbinom,Serious Infection,Own day case unit,Timely access to services
1202,OwnDayCaseUnit,0.4844545152379964,nbinom,Serious Infection,Own day case unit,Timely access to services
1203,OwnDayCaseUnit,0.13214359421575755,nbinom,Serious Infection,Own day case unit,Timely access to services
1204,OwnDayCaseUnit,-0.25531886625943184,nbinom,Serious Infection,Own day case unit,Timely access to services
1205,OwnDayCaseUnit,-0.2573844136165344,nbinom,Serious Infection,Own day case unit,Timely access to services
1206,OwnDayCaseUnit,-0.22880420455072353,nbinom,Serious Infection,Own day case unit,Timely access to services
1207,OwnDayCaseUnit,-0.5715231582466029,nbinom,Serious Infection,Own day case unit,Timely access to services
1208,OwnDayCaseUnit,0.5307299202722665,nbinom,Serious Infection,Own day case unit,Timely access to services
1209,OwnDayCaseUnit,0.19907109596475164,nbinom,Serious Infection,Own day case unit,Timely access to services
1210,OwnDayCaseUnit,-0.36317706868691385,nbinom,Serious Infection,Own day case unit,Timely access to services
1211,OwnDayCaseUnit,0.7720464152257112,nbinom,Serious Infection,Own day case unit,Timely access to services
1212,OwnDayCaseUnit,0.3271857365721884,nbinom,Serious Infection,Own day case unit,Timely access to services
1213,OwnDayCaseUnit,0.37961111469141245,nbinom,Serious Infection,Own day case unit,Timely access to services
1214,OwnDayCaseUnit,0.41569573786971886,nbinom,Serious Infection,Own day case unit,Timely access to services
1215,OwnDayCaseUnit,0.11615086827650992,nbinom,Serious Infection,Own day case unit,Timely access to services
1216,OwnDayCaseUnit,0.09929213131457663,nbinom,Serious Infection,Own day case unit,Timely access to services
1217,OwnDayCaseUnit,-0.02075242551777918,nbinom,Serious Infection,Own day case unit,Timely access to services
1218,OwnDayCaseUnit,0.2585656479574094,nbinom,Serious Infection,Own day case unit,Timely access to services
1219,OwnDayCaseUnit,0.27885179502336643,nbinom,Serious Infection,Own day case unit,Timely access to services
1220,OwnDayCaseUnit,0.32201181155935255,nbinom,Serious Infection,Own day case unit,Timely access to services
1221,OwnDayCaseUnit,-0.60339966143284,nbinom,Serious Infection,Own day case unit,Timely access to services
1222,OwnDayCaseUnit,0.5939161101691224,nbinom,Serious Infection,Own day case unit,Timely access to services
1223,OwnDayCaseUnit,-0.07284034594721142,nbinom,Serious Infection,Own day case unit,Timely access to services
1224,OwnDayCaseUnit,0.02648391000724752,nbinom,Serious Infection,Own day case unit,Timely access to services
1225,OwnDayCaseUnit,0.04375769381944113,nbinom,Serious Infection,Own day case unit,Timely access to services
1226,OwnDayCaseUnit,0.5987973789831984,nbinom,Serious Infection,Own day case unit,Timely access to services
1227,OwnDayCaseUnit,0.28806196663224365,nbinom,Serious Infection,Own day case unit,Timely access to services
1228,OwnDayCaseUnit,-0.5747180362248295,nbinom,Serious Infection,Own day case unit,Timely access to services
1229,OwnDayCaseUnit,0.07082746884745768,nbinom,Serious Infection,Own day case unit,Timely access to services
1230,OwnDayCaseUnit,-0.02047871663866789,nbinom,Serious Infection,Own day case unit,Timely access to services
1231,OwnDayCaseUnit,0.11639002950514876,nbinom,Serious Infection,Own day case unit,Timely access to services
1232,OwnDayCaseUnit,0.11076867845358784,nbinom,Serious Infection,Own day case unit,Timely access to services
1233,OwnDayCaseUnit,0.1688907660885306,nbinom,Serious Infection,Own day case unit,Timely access to services
1234,OwnDayCaseUnit,-0.18227030963082275,nbinom,Serious Infection,Own day case unit,Timely access to services
1235,OwnDayCaseUnit,-0.14506705648203863,nbinom,Serious Infection,Own day case unit,Timely access to services
1236,OwnDayCaseUnit,-0.19872238717541943,nbinom,Serious Infection,Own day case unit,Timely access to services
1237,OwnDayCaseUnit,-0.21057247222197356,nbinom,Serious Infection,Own day case unit,Timely access to services
1238,OwnDayCaseUnit,-0.3962609588544421,nbinom,Serious Infection,Own day case unit,Timely access to services
1239,OwnDayCaseUnit,0.21570501423856492,nbinom,Serious Infection,Own day case unit,Timely access to services
1240,OwnDayCaseUnit,-0.2463924243852023,nbinom,Serious Infection,Own day case unit,Timely access to services
1241,OwnDayCaseUnit,-0.3055652909787608,nbinom,Serious Infection,Own day case unit,Timely access to services
1242,OwnDayCaseUnit,-0.36715434059158614,nbinom,Serious Infection,Own day case unit,Timely access to services
1243,OwnDayCaseUnit,-0.19585600669518768,nbinom,Serious Infection,Own day case unit,Timely access to services
1244,OwnDayCaseUnit,0.07186122616491339,nbinom,Serious Infection,Own day case unit,Timely access to services
